id,URL,SOURCE
921,http://livesport4u.com,medianama2.txt
922,http://livetv.sx,medianama2.txt
923,http://meczelive.tv,medianama2.txt
924,http://megatvonline.co,medianama2.txt
925,http://vertvaovivo.biz,medianama2.txt
926,http://epctv.com,medianama2.txt
927,http://fancylive.com,medianama2.txt
928,http://firstrows.biz,medianama2.txt
929,http://firstrowsports.ge,medianama2.txt
930,http://footballhd.ru,medianama2.txt
931,http://freefootball.ws,medianama2.txt
932,http://freelivefussball.de,medianama2.txt
933,http://freelivesport.eu,medianama2.txt
934,http://futbolarg.tv,medianama2.txt
935,http://footballsinlimites.pw,medianama2.txt
936,http://goatd.net,medianama2.txt
937,http://funkeysports.com,medianama2.txt
938,http://hdstreams.tv,medianama2.txt
939,http://iraqgoals.in,medianama2.txt
940,http://lesoleildelanuit.wf,medianama2.txt
941,http://life-sport.org,medianama2.txt
942,http://max-deportv.com,medianama2.txt
943,http://megaviptv.net,medianama2.txt
944,http://milloxtv.me,medianama2.txt
945,http://online--soccer.eu,medianama2.txt
946,http://premier-league-live.net,medianama2.txt
947,http://real-tv-sport.com,medianama2.txt
948,http://soccertoall.net,medianama2.txt
949,http://p2p-hd.com,medianama2.txt
950,http://qmzhibo.com,medianama2.txt
951,http://rojadirecta.me,medianama2.txt
952,http://sport5online.com,medianama2.txt
953,http://sportiemon.ge,medianama2.txt
954,http://sportlemontv.eu,medianama2.txt
955,http://sportp2p.com,medianama2.txt
956,http://feed4u.net,medianama2.txt
957,http://24livestreamtv.com,medianama2.txt
958,http://atdhe.ge,medianama2.txt
959,http://atdhe.sx,medianama2.txt
960,http://atdhe.ws,medianama2.txt
961,http://bongdatructuyen.info,medianama2.txt
962,http://bongdatructuyen.vn,medianama2.txt
963,http://bongdatv.net,medianama2.txt
964,http://bongdaup.com,medianama2.txt
965,http://majika.biz,medianama2.txt
966,http://btvsports.com,medianama2.txt
967,http://capodeportes.net,medianama2.txt
968,http://catedralhd.tk,medianama2.txt
969,http://desportogratis.com,medianama2.txt
970,http://dinozap.com,medianama2.txt
971,http://streamking.org,medianama2.txt
972,http://tructiepbongda.com,medianama2.txt
973,http://tv-link.in,medianama2.txt
974,http://vipracing.co.in,medianama2.txt
975,https://justpaste.it/,toi_govt_block_32_websites.txt
976,http://hastebin.com,toi_govt_block_32_websites.txt
977,http://codepad.com,toi_govt_block_32_websites.txt
978,http://pastie.org,toi_govt_block_32_websites.txt
979,http://pastee.org,toi_govt_block_32_websites.txt
980,http://paste2.org,toi_govt_block_32_websites.txt
981,http://slexy.org,toi_govt_block_32_websites.txt
982,http://paste4btc.com,toi_govt_block_32_websites.txt
983,http://0bin.net,toi_govt_block_32_websites.txt
984,http://heypasteit.com,toi_govt_block_32_websites.txt
985,http://sourceforge.net/projects/phorkie,toi_govt_block_32_websites.txt
986,http://atnsoft.com/textpaster,toi_govt_block_32_websites.txt
987,"http://archive,org",toi_govt_block_32_websites.txt
988,http://www.hpage.com,toi_govt_block_32_websites.txt
989,http://www.ipage.com,toi_govt_block_32_websites.txt
990,http://www.webs.com,toi_govt_block_32_websites.txt
991,http://www.weebly.com,toi_govt_block_32_websites.txt
992,http://www.000webhost.com,toi_govt_block_32_websites.txt
993,http://www.freehosting.com,toi_govt_block_32_websites.txt
994,http://www.dailymotion.com,toi_govt_block_32_websites.txt
995,https://gist.github.com,toi_govt_block_32_websites.txt
996,http://www.ipaste.eu,toi_govt_block_32_websites.txt
997,http://thesnippetapp.com,toi_govt_block_32_websites.txt
998,http://snipt.net,toi_govt_block_32_websites.txt
999,https://github.com,toi_govt_block_32_websites.txt
1000,http://snipplr.com,toi_govt_block_32_websites.txt
1001,http://termbin.com,toi_govt_block_32_websites.txt
1002,http://www.snippetsource.net,toi_govt_block_32_websites.txt
1003,https://cryptbin.com,toi_govt_block_32_websites.txt
1004,,toi_govt_block_32_websites.txt
